Age,Cluster,District,Female_15_29,Female_30,Gendered_HH_Type,KFP_Comp_Feed,KFP_Comp_Feed_2,KFP_criticalhandwashing,KFP_Dietary_Diversity,KFP_Exclusive,KFP_Initiation,KFP_minmeal,Men_15_29,Men_30,Participate_CareGroup,Participate_CashTransfer,Participate_Disaster,Participate_FFB,Participate_GenderedClimate,Participate_IGA,Participate_Natural,Participate_PTS,Participate_ResilienceDesign,Participate_SAADialoguesGender,Participate_SuppFeeding,Participate_TVET,Participate_VillageSavings,Participate_WASH,Sex,Village,Ward,Frame1_3,Frame3,program,KFP_contbf,KFP_micronutrient,KFP_TimelyImmun,Participate_AgrLoan,Participate_CommSupp,Participate_DykeCon,Participate_Irrigation,Participate_Livestock,Participate_Marketing,Participate_Meg,Participate_Radio,Participate_TVET_formal,Participate_TVET_informal,Participate_WaterManage,Participate_YouthGroup,source_caregroup,source_cluster,source_healthfacil,source_interpersonal,source_other,source_promoter,source_radio,source_socialmedia,source_tfd,source_training,frame_c06
24,KASELEMA,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,1,0,Female,CHIWAMBA 2,CHIKOWI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,Health and Nutrition
20,KASELEMA,ZOMBA,1,0,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,0,0,0,0,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,CHIWAMBA 2,CHIKOWI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,2,2,2,2,1,2,2,2,Health and Nutrition
47,IPILU,MANGOCHI,3,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,0,Female,IPILU,CHILIPA,NA,NA,TITUKULANE,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,Health and Nutrition
24,IPILU,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,1,NA,1,0,0,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,IPILU,CHILIPA,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,Health and Nutrition
30,KASELEMA,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,0,0,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,1,0,Female,CHIWAMBA 2,CHIKOWI,NA,NA,TITUKULANE,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,2,2,1,2,2,2,Health and Nutrition
33,KASELEMA,ZOMBA,0,1,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,0,0,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,1,Female,CHIWAMBA 2,CHIKOWI,NA,NA,TITUKULANE,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,Health and Nutrition
39,IPILU,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,AIRONI,CHILIPA,NA,NA,TITUKULANE,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,2,1,1,2,1,1,2,2,2,Health and Nutrition
29,IPILU,MANGOCHI,0,1,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,IPILU,CHILIPA,NA,NA,TITUKULANE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,2,2,1,1,2,2,Health and Nutrition
33,IPILU,MANGOCHI,0,1,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,0,0,0,0,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,IPILU,CHILIPA,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2,2,1,2,2,1,Health and Nutrition
37,IPILU,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,0,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,IPILU,CHILIPA,NA,NA,TITUKULANE,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,2,1,2,2,2,2,2,2,2,Health and Nutrition
21,IPILU,MANGOCHI,1,0,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,0,0,0,0,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,IPILU,CHILIPA,NA,NA,TITUKULANE,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,Health and Nutrition
45,IPILU,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,1,1,0,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,IPILU,CHILIPA,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,Health and Nutrition
28,IPILU,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,1,Female,IPIRA,CHILIPA,NA,NA,TITUKULANE,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,Health and Nutrition
42,IPILU,MANGOCHI,1,1,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,1,0,0,1,0,NA,NA,NA,0,NA,NA,1,NA,NA,0,0,Female,AIRONI,CHILIPA,NA,NA,TITUKULANE,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,Health and Nutrition
21,KUMBWANI,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,0,0,1,1,NA,NA,NA,0,NA,NA,1,NA,NA,0,1,Female,MTEHE,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,Health and Nutrition
21,KUMBWANI,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,0,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,0,Female,MTEHE,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,Health and Nutrition
22,NAMADINGO,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,0,0,1,0,NA,NA,NA,1,NA,NA,0,NA,NA,1,0,Female,NKUKUMIRA,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,2,2,1,2,2,2,2,Health and Nutrition
31,NAMADINGO,ZOMBA,1,0,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,0,1,0,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,1,0,Female,NKUKUMIRA,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,Health and Nutrition
21,NAMADINGO,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,0,0,NA,NA,NA,0,NA,NA,1,NA,NA,1,0,Female,NKUKUMIRA,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,2,2,2,2,2,Health and Nutrition
28,KUMBWANI,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,0,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,MTEHE,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,Health and Nutrition
35,KUMBWANI,ZOMBA,3,1,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,0,0,0,1,1,NA,NA,NA,0,NA,NA,1,NA,NA,1,1,Female,MTEHE,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,Health and Nutrition
35,KUMBWANI,ZOMBA,1,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,1,0,1,1,NA,NA,NA,0,NA,NA,1,NA,NA,1,0,Female,MTEHE,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1,2,2,1,2,2,2,Health and Nutrition
31,KUMBWANI,ZOMBA,1,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,0,0,0,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,MTEHE,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,Health and Nutrition
48,NAMADINGO,ZOMBA,0,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,0,1,NA,NA,NA,1,NA,NA,0,NA,NA,1,0,Female,MISI,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,2,1,2,2,2,2,2,2,Health and Nutrition
24,NAMADINGO,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,0,0,0,1,NA,NA,NA,1,NA,NA,0,NA,NA,1,0,Female,NAMADINGO 2,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,Health and Nutrition
25,NAMADINGO,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,0,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,MISI,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,Health and Nutrition
40,NAMADINGO,ZOMBA,3,1,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,3,0,0,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,NAMADINGO 2,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,Health and Nutrition
30,NAMADINGO,ZOMBA,0,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,0,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,KALINGO,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,Health and Nutrition
18,KUMBWANI,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,0,0,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,MTEHE,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,Health and Nutrition
28,NAMADINGO,ZOMBA,1,0,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,0,0,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,0,Female,KALINGO,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,Health and Nutrition
21,NASULUMA,MANGOCHI,4,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,1,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,1,Female,CHILIBWE,CHILIPA,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,Health and Nutrition
37,MLONGOTI,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,1,NA,0,0,1,NA,1,1,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,0,Female,MASAMBUKA,NTONDA,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,Health and Nutrition
22,MLONGOTI,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,1,1,NA,NA,NA,0,NA,NA,0,NA,NA,1,0,Female,MASAMBUKA,NTONDA,NA,NA,TITUKULANE,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,2,2,1,2,2,2,2,2,2,2,Health and Nutrition
24,MLONGOTI,MANGOCHI,1,0,Adult Female no Adult Male (FnM),NA,0,NA,0,0,1,NA,0,0,0,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,MASAMBUKA,NTONDA,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,2,2,1,2,2,2,2,2,2,2,Health and Nutrition
28,MLONGOTI,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,MASAMBUKA,NTONDA,NA,NA,TITUKULANE,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,Health and Nutrition
28,NAMADINGO,ZOMBA,2,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,MISI,KUNTUMANJI,NA,NA,TITUKULANE,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,2,2,2,2,2,Health and Nutrition
23,NAMADINGO,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,1,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,1,1,Female,NKUKUMIRA,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,Health and Nutrition
23,KUMBWANI,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,0,NA,1,0,0,NA,1,0,0,1,0,NA,NA,NA,1,NA,NA,0,NA,NA,1,0,Female,MTEHE,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,Health and Nutrition
28,NAMADINGO,ZOMBA,1,0,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,0,0,0,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,0,1,Female,MISI,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,2,1,2,2,1,2,2,2,2,Health and Nutrition
23,MLONGOTI,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,1,NA,0,1,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,0,Female,MASAMBUKA,NTONDA,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,2,2,1,2,2,1,2,2,2,1,Health and Nutrition
26,MLONGOTI,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,0,Female,MASAMBUKA,NTONDA,NA,NA,TITUKULANE,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,Health and Nutrition
33,MLONGOTI,MANGOCHI,0,1,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,0,0,0,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,1,0,Female,MASAMBUKA,NTONDA,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,Health and Nutrition
29,MLONGOTI,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,1,1,NA,NA,NA,1,NA,NA,0,NA,NA,1,0,Female,MASAMBUKA,NTONDA,NA,NA,TITUKULANE,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,Health and Nutrition
23,MLONGOTI,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,0,0,1,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,MASAMBUKA,NTONDA,NA,NA,TITUKULANE,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,Health and Nutrition
36,MLONGOTI,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,0,0,1,0,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,Female,MASAMBUKA,NTONDA,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,2,Health and Nutrition
26,NASULUMA,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,0,Female,CHILIBWE,CHILIPA,NA,NA,TITUKULANE,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,Health and Nutrition
25,NASULUMA,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,0,0,0,1,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,CHILIBWE,CHILIPA,NA,NA,TITUKULANE,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,2,1,1,1,2,1,Health and Nutrition
23,KUMBWANI,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,1,NA,1,0,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,MTEHE,KUNTUMANJI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,Health and Nutrition
24,NAMADINGO,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,1,NA,1,1,0,0,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,0,Female,NAMADINGO 2,KUNTUMANJI,NA,NA,TITUKULANE,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,Health and Nutrition
21,KUMBWANI,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,1,NA,1,1,1,NA,1,0,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,MTEHE,KUNTUMANJI,NA,NA,TITUKULANE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,Health and Nutrition
35,CHIPANDE,ZOMBA,0,1,Adult Male and Adult Female (M&F),NA,1,NA,1,0,0,NA,1,1,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,1,Female,NKHATA 1,CHIKOWI,NA,NA,TITUKULANE,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,Health and Nutrition
21,CHIPANDE,ZOMBA,1,0,Adult Female no Adult Male (FnM),NA,0,NA,1,0,0,NA,0,0,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,NKHATA 1,CHIKOWI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,Health and Nutrition
40,CHIPANDE,ZOMBA,0,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,1,0,1,1,NA,NA,NA,0,NA,NA,1,NA,NA,0,1,Female,NKHATA 1,CHIKOWI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,1,Health and Nutrition
38,CHIPANDE,ZOMBA,1,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,2,1,0,1,1,NA,NA,NA,0,NA,NA,1,NA,NA,0,1,Female,NKHATA 1,CHIKOWI,NA,NA,TITUKULANE,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,Health and Nutrition
48,CHIPANDE,ZOMBA,3,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,1,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,1,Female,NKHATA 1,CHIKOWI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,Health and Nutrition
18,CHIPANDE,ZOMBA,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,0,0,1,1,NA,NA,NA,0,NA,NA,1,NA,NA,1,1,Female,NKHATA 1,CHIKOWI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,Health and Nutrition
35,CHIPANDE,ZOMBA,0,1,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,1,0,1,0,1,NA,NA,NA,0,NA,NA,1,NA,NA,1,1,Female,NKHATA 1,CHIKOWI,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,Health and Nutrition
36,CHINDAMBA,MANGOCHI,1,2,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,2,1,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,0,Female,CHINDAMBA,CHOWE,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,Health and Nutrition
38,CHINDAMBA,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,0,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,1,Female,CHINDAMBA,CHOWE,NA,NA,TITUKULANE,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,Health and Nutrition
20,MACHEMBA,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,0,0,0,1,NA,NA,NA,0,NA,NA,1,NA,NA,0,0,Female,MACHEMBA 1,CHIUNDA,NA,NA,TITUKULANE,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,Health and Nutrition
35,CHINDAMBA,MANGOCHI,3,2,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,0,0,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,1,0,Female,MIZINGA,CHOWE,NA,NA,TITUKULANE,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,2,1,1,2,2,1,2,1,2,Health and Nutrition
38,MACHEMBA,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,0,Female,MACHEMBA II,CHIUNDA,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,Health and Nutrition
37,MACHEMBA,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,1,0,Female,MACHEMBA 1,CHIUNDA,NA,NA,TITUKULANE,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,2,1,1,2,1,1,2,2,2,Health and Nutrition
30,MACHEMBA,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,0,1,NA,NA,NA,1,NA,NA,0,NA,NA,1,0,Female,MACHEMBA 1,CHIUNDA,NA,NA,TITUKULANE,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,Health and Nutrition
43,MACHEMBA,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,1,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,1,0,Female,MACHEMBA 1,CHIUNDA,NA,NA,TITUKULANE,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,Health and Nutrition
32,MACHEMBA,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,MACHEMBA 1,CHIUNDA,NA,NA,TITUKULANE,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,Health and Nutrition
29,CHINDAMBA,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,0,1,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,CHINDAMBA,CHOWE,NA,NA,TITUKULANE,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,2,2,1,1,1,2,1,Health and Nutrition
23,CHINDAMBA,MANGOCHI,1,0,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,1,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,KATEMANGU,CHOWE,NA,NA,TITUKULANE,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,2,1,1,1,2,1,Health and Nutrition
31,CHINDAMBA,MANGOCHI,0,1,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,2,0,1,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,KATEMANGU,CHOWE,NA,NA,TITUKULANE,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,Health and Nutrition
25,CHINDAMBA,MANGOCHI,0,1,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,0,0,0,1,1,NA,NA,NA,1,NA,NA,1,NA,NA,1,0,Female,KATEMANGU,CHOWE,NA,NA,TITUKULANE,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,Health and Nutrition
38,CHINDAMBA,MANGOCHI,1,1,Adult Male and Adult Female (M&F),NA,0,NA,0,1,0,NA,0,1,0,0,0,NA,NA,NA,0,NA,NA,0,NA,NA,0,0,Female,MASANGANO,CHOWE,NA,NA,TITUKULANE,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,2,1,1,2,1,2,2,2,2,Health and Nutrition
46,CHINDAMBA,MANGOCHI,3,2,Adult Male and Adult Female (M&F),NA,0,NA,0,0,0,NA,1,1,0,0,1,NA,NA,NA,0,NA,NA,1,NA,NA,0,0,Female,MTAKATAKA,CHOWE,NA,NA,TITUKULANE,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,2,1,1,2,2,2,2,2,2,Health and Nutrition
31,CHINDAMBA,MANGOCHI,0,1,Adult Female no Adult Male (FnM),NA,0,NA,0,0,0,NA,0,0,0,0,1,NA,NA,NA,1,NA,NA,1,NA,NA,0,0,Female,MASANGANO,CHOWE,NA,NA,TITUKULANE,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,Health and Nutrition
